,Date,Fees USDC,Fees WETH,Liquidity USDC added,Liquidity WETH added,Liquidity USDC,Liquidity WETH,Price WETH/USDC,Liquidity added USDC converted,Portfolio USDC converted,Fees USDC converted
137,2021-09-10 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3426.947888675156,0.0,2.6025182346658647e+50,2.6025182346658647e+50
138,2021-09-11 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3210.6664943436795,0.0,2.602518234102988e+50,2.602518234102988e+50
139,2021-09-12 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3264.2099721787067,0.0,2.602518234242336e+50,2.602518234242336e+50
140,2021-09-13 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3407.4467639298505,0.0,2.6025182346151127e+50,2.6025182346151127e+50
141,2021-09-14 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3287.76090154885,0.0,2.602518234303628e+50,2.602518234303628e+50
142,2021-09-15 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3433.8578957114823,0.0,2.602518234683848e+50,2.602518234683848e+50
143,2021-09-16 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3614.2067522526463,0.0,2.602518235153209e+50,2.602518235153209e+50
144,2021-09-17 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3571.063152081908,0.0,2.602518235040927e+50,2.602518235040927e+50
145,2021-09-18 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3396.5958934101095,0.0,2.602518234586873e+50,2.602518234586873e+50
146,2021-09-19 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3437.2695581474213,0.0,2.6025182346927267e+50,2.6025182346927267e+50
147,2021-09-20 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3328.1843758350933,0.0,2.6025182344088306e+50,2.6025182344088306e+50
148,2021-09-21 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2974.9870135683195,0.0,2.602518233489628e+50,2.602518233489628e+50
149,2021-09-22 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2764.406549565525,0.0,2.6025182329415885e+50,2.6025182329415885e+50
150,2021-09-23 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3075.8792690467694,0.0,2.602518233752202e+50,2.602518233752202e+50
151,2021-09-24 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3155.0214264304245,0.0,2.602518233958171e+50,2.602518233958171e+50
152,2021-09-25 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2930.1998613089413,0.0,2.6025182333730688e+50,2.6025182333730688e+50
153,2021-09-26 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2925.896380175991,0.0,2.6025182333618688e+50,2.6025182333618688e+50
154,2021-09-27 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3062.0904375009677,0.0,2.6025182337163165e+50,2.6025182337163165e+50
155,2021-09-28 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2928.9351849213085,0.0,2.6025182333697773e+50,2.6025182333697773e+50
156,2021-09-29 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2801.8610910811685,0.0,2.602518233039065e+50,2.602518233039065e+50
157,2021-09-30 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2851.4562533522903,0.0,2.602518233168137e+50,2.602518233168137e+50
158,2021-10-01 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3000.899359544431,0.0,2.6025182335570655e+50,2.6025182335570655e+50
159,2021-10-02 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3307.1393704595116,0.0,2.6025182343540606e+50,2.6025182343540606e+50
160,2021-10-03 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3391.1520281761323,0.0,2.6025182345727053e+50,2.6025182345727053e+50
161,2021-10-04 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3419.7081075107567,0.0,2.602518234647023e+50,2.602518234647023e+50
162,2021-10-05 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3380.1064347604515,0.0,2.6025182345439587e+50,2.6025182345439587e+50
163,2021-10-06 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3517.2788849957806,0.0,2.6025182349009528e+50,2.6025182349009528e+50
164,2021-10-07 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3576.6829198622977,0.0,2.602518235055553e+50,2.602518235055553e+50
165,2021-10-08 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3585.5313171019093,0.0,2.602518235078581e+50,2.602518235078581e+50
166,2021-10-09 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3564.6067282782305,0.0,2.602518235024124e+50,2.602518235024124e+50
167,2021-10-10 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3573.8794913367246,0.0,2.6025182350482566e+50,2.6025182350482566e+50
168,2021-10-11 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3415.698361762628,0.0,2.6025182346365876e+50,2.6025182346365876e+50
169,2021-10-12 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3543.3200818683827,0.0,2.602518234968725e+50,2.602518234968725e+50
170,2021-10-13 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3487.812559809915,0.0,2.602518234824266e+50,2.602518234824266e+50
171,2021-10-14 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3606.3831744622066,0.0,2.6025182351328482e+50,2.6025182351328482e+50
172,2021-10-15 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3788.6660510644474,0.0,2.6025182356072426e+50,2.6025182356072426e+50
173,2021-10-16 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3864.7585109277225,0.0,2.6025182358052748e+50,2.6025182358052748e+50
174,2021-10-17 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3828.1592556663372,0.0,2.6025182357100244e+50,2.6025182357100244e+50
175,2021-10-18 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3855.874845315557,0.0,2.602518235782155e+50,2.602518235782155e+50
176,2021-10-19 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3744.6099703954355,0.0,2.602518235492586e+50,2.602518235492586e+50
177,2021-10-20 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3879.924675139952,0.0,2.602518235844745e+50,2.602518235844745e+50
178,2021-10-21 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4159.990217452763,0.0,2.6025182365736205e+50,2.6025182365736205e+50
179,2021-10-22 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4056.0833011619316,0.0,2.602518236303201e+50,2.602518236303201e+50
180,2021-10-23 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3971.3708169590213,0.0,2.602518236082735e+50,2.602518236082735e+50
181,2021-10-24 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4168.212361032766,0.0,2.602518236595019e+50,2.602518236595019e+50
182,2021-10-25 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4083.8762086506977,0.0,2.6025182363755323e+50,2.6025182363755323e+50
183,2021-10-26 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4218.31636381135,0.0,2.6025182367254154e+50,2.6025182367254154e+50
184,2021-10-27 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4131.671163960334,0.0,2.6025182364999198e+50,2.6025182364999198e+50
185,2021-10-28 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3926.588294147083,0.0,2.6025182359661878e+50,2.6025182359661878e+50
186,2021-10-29 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4285.459860578103,0.0,2.6025182369001574e+50,2.6025182369001574e+50
187,2021-10-30 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4420.833477500006,0.0,2.60251823725247e+50,2.60251823725247e+50
188,2021-10-31 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4321.271227391251,0.0,2.6025182369933574e+50,2.6025182369933574e+50
189,2021-11-01 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4289.573279003894,0.0,2.6025182369108626e+50,2.6025182369108626e+50
190,2021-11-02 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4325.082256223632,0.0,2.6025182370032756e+50,2.6025182370032756e+50
191,2021-11-03 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4587.725245740758,0.0,2.6025182376868086e+50,2.6025182376868086e+50
192,2021-11-04 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4603.839901063196,0.0,2.6025182377287474e+50,2.6025182377287474e+50
193,2021-11-05 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4534.911420781421,0.0,2.60251823754936e+50,2.60251823754936e+50
194,2021-11-06 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4479.431697071175,0.0,2.602518237404973e+50,2.602518237404973e+50
195,2021-11-07 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4516.405260116567,0.0,2.6025182375011973e+50,2.6025182375011973e+50
196,2021-11-08 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4613.691443438721,0.0,2.602518237754386e+50,2.602518237754386e+50
197,2021-11-09 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4810.648970423616,0.0,2.6025182382669718e+50,2.6025182382669718e+50
198,2021-11-10 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4732.313655386649,0.0,2.6025182380631027e+50,2.6025182380631027e+50
199,2021-11-11 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4627.6720929372195,0.0,2.6025182377907713e+50,2.6025182377907713e+50
200,2021-11-12 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4726.1736834832955,0.0,2.6025182380471233e+50,2.6025182380471233e+50
201,2021-11-13 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4671.134619993047,0.0,2.602518237903883e+50,2.602518237903883e+50
202,2021-11-14 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4648.077390161962,0.0,2.6025182378438764e+50,2.6025182378438764e+50
203,2021-11-15 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4628.759566255884,0.0,2.6025182377936013e+50,2.6025182377936013e+50
204,2021-11-16 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4561.561871455204,0.0,2.602518237618718e+50,2.602518237618718e+50
205,2021-11-17 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4219.876019291679,0.0,2.6025182367294745e+50,2.6025182367294745e+50
206,2021-11-18 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4286.915513998984,0.0,2.602518236903946e+50,2.602518236903946e+50
207,2021-11-19 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4000.0103726282873,0.0,2.60251823615727e+50,2.60251823615727e+50
208,2021-11-20 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4297.421380595711,0.0,2.6025182369312875e+50,2.6025182369312875e+50
209,2021-11-21 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4415.6828605208675,0.0,2.6025182372390652e+50,2.6025182372390652e+50
210,2021-11-22 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4271.019792018416,0.0,2.602518236862577e+50,2.602518236862577e+50
211,2021-11-23 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4093.794079720515,0.0,2.602518236401344e+50,2.602518236401344e+50
212,2021-11-24 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4344.574153635686,0.0,2.6025182370540035e+50,2.6025182370540035e+50
213,2021-11-25 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4272.088687159645,0.0,2.602518236865359e+50,2.602518236865359e+50
214,2021-11-26 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4522.892641957957,0.0,2.6025182375180806e+50,2.6025182375180806e+50
215,2021-11-27 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4043.7406838032816,0.0,2.602518236271079e+50,2.602518236271079e+50
216,2021-11-28 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4097.371402401003,0.0,2.602518236410654e+50,2.602518236410654e+50
217,2021-11-29 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4294.761308823149,0.0,2.6025182369243647e+50,2.6025182369243647e+50
218,2021-11-30 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4446.166582275605,0.0,2.6025182373184e+50,2.6025182373184e+50
219,2021-12-01 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4634.430105400175,0.0,2.602518237808359e+50,2.602518237808359e+50
220,2021-12-02 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4588.202374247453,0.0,2.6025182376880506e+50,2.6025182376880506e+50
221,2021-12-03 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4521.183227641684,0.0,2.602518237513632e+50,2.602518237513632e+50
222,2021-12-04 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4218.851876663157,0.0,2.602518236726809e+50,2.602518236726809e+50
223,2021-12-05 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4125.090325876568,0.0,2.602518236482793e+50,2.602518236482793e+50
224,2021-12-06 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4196.340100023134,0.0,2.6025182366682216e+50,2.6025182366682216e+50
225,2021-12-07 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4354.618528266386,0.0,2.6025182370801444e+50,2.6025182370801444e+50
226,2021-12-08 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4310.036229285582,0.0,2.602518236964118e+50,2.602518236964118e+50
227,2021-12-09 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4438.333348442498,0.0,2.6025182372980136e+50,2.6025182372980136e+50
228,2021-12-10 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4113.816900805079,0.0,2.6025182364534537e+50,2.6025182364534537e+50
229,2021-12-11 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3898.769928537576,0.0,2.60251823589379e+50,2.60251823589379e+50
230,2021-12-12 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4088.654136619308,0.0,2.602518236387967e+50,2.602518236387967e+50
231,2021-12-13 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4134.541088829646,0.0,2.6025182365073888e+50,2.6025182365073888e+50
232,2021-12-14 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3775.0401431144264,0.0,2.602518235571781e+50,2.602518235571781e+50
233,2021-12-15 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3862.0436919090616,0.0,2.602518235798209e+50,2.602518235798209e+50
234,2021-12-16 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4019.9172325463105,0.0,2.602518236209078e+50,2.602518236209078e+50
235,2021-12-17 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3959.464068496469,0.0,2.6025182360517477e+50,2.6025182360517477e+50
236,2021-12-18 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3875.357336643886,0.0,2.6025182358328583e+50,2.6025182358328583e+50
237,2021-12-19 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3962.009963462742,0.0,2.6025182360583735e+50,2.6025182360583735e+50
238,2021-12-20 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3924.6754840009953,0.0,2.60251823596121e+50,2.60251823596121e+50
239,2021-12-21 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3942.9648513307025,0.0,2.6025182360088082e+50,2.6025182360088082e+50
240,2021-12-22 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4017.4799813050518,0.0,2.602518236202735e+50,2.602518236202735e+50
241,2021-12-23 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3981.716368908124,0.0,2.6025182361096597e+50,2.6025182361096597e+50
242,2021-12-24 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4108.6900699840035,0.0,2.602518236440111e+50,2.602518236440111e+50
243,2021-12-25 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4042.4213908038587,0.0,2.6025182362676455e+50,2.6025182362676455e+50
244,2021-12-26 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4098.725768857988,0.0,2.6025182364141787e+50,2.6025182364141787e+50
245,2021-12-27 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4066.3121071907653,0.0,2.6025182363298214e+50,2.6025182363298214e+50
246,2021-12-28 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,4038.3541145387394,0.0,2.6025182362570603e+50,2.6025182362570603e+50
247,2021-12-29 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3796.6177395000914,0.0,2.602518235627937e+50,2.602518235627937e+50
248,2021-12-30 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3629.9437772244432,0.0,2.602518235194165e+50,2.602518235194165e+50
249,2021-12-31 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3709.080322598469,0.0,2.6025182354001194e+50,2.6025182354001194e+50
250,2022-01-01 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3676.9128314835507,0.0,2.602518235316403e+50,2.602518235316403e+50
251,2022-01-02 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3768.7464973730434,0.0,2.6025182355554015e+50,2.6025182355554015e+50
252,2022-01-03 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3829.2924850278805,0.0,2.6025182357129736e+50,2.6025182357129736e+50
253,2022-01-04 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3764.5991890840787,0.0,2.602518235544608e+50,2.602518235544608e+50
254,2022-01-05 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3788.18426805487,0.0,2.6025182356059886e+50,2.6025182356059886e+50
255,2022-01-06 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3541.81369831672,0.0,2.6025182349648047e+50,2.6025182349648047e+50
256,2022-01-07 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3406.2209187077847,0.0,2.602518234611922e+50,2.602518234611922e+50
257,2022-01-08 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3195.815730704035,0.0,2.6025182340643388e+50,2.6025182340643388e+50
258,2022-01-09 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3080.2727086748623,0.0,2.6025182337636362e+50,2.6025182337636362e+50
259,2022-01-10 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3149.5117276558385,0.0,2.6025182339438318e+50,2.6025182339438318e+50
260,2022-01-11 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3082.0849983243015,0.0,2.6025182337683525e+50,2.6025182337683525e+50
261,2022-01-12 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3237.903020965454,0.0,2.6025182341738717e+50,2.6025182341738717e+50
262,2022-01-13 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3369.9502657983953,0.0,2.602518234517527e+50,2.602518234517527e+50
263,2022-01-14 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3238.783836116068,0.0,2.6025182341761642e+50,2.6025182341761642e+50
264,2022-01-15 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3310.6331694483856,0.0,2.6025182343631534e+50,2.6025182343631534e+50
265,2022-01-16 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3330.2241575887415,0.0,2.6025182344141392e+50,2.6025182344141392e+50
266,2022-01-17 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3349.6433210142645,0.0,2.602518234464678e+50,2.602518234464678e+50
267,2022-01-18 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3212.3536750959697,0.0,2.602518234107379e+50,2.602518234107379e+50
268,2022-01-19 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3162.330510270517,0.0,2.602518233977193e+50,2.602518233977193e+50
269,2022-01-20 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3089.236527460858,0.0,2.6025182337869646e+50,2.6025182337869646e+50
270,2022-01-21 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,3004.1269429886165,0.0,2.6025182335654654e+50,2.6025182335654654e+50
271,2022-01-22 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2565.077841890611,0.0,2.602518232422832e+50,2.602518232422832e+50
272,2022-01-23 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2409.647885747225,0.0,2.602518232018323e+50,2.602518232018323e+50
273,2022-01-24 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2540.335927638197,0.0,2.6025182323584408e+50,2.6025182323584408e+50
274,2022-01-25 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2442.6865151443376,0.0,2.6025182321043065e+50,2.6025182321043065e+50
275,2022-01-26 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2458.7883472469894,0.0,2.6025182321462117e+50,2.6025182321462117e+50
276,2022-01-27 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2459.792812781672,0.0,2.6025182321488257e+50,2.6025182321488257e+50
277,2022-01-28 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2426.96164723584,0.0,2.602518232063382e+50,2.602518232063382e+50
278,2022-01-29 00:00:00,2.60251822574717e+50,2.6025182257471703e+38,0.0,0.0,0.0,2.3758056773502107e-05,2548.800575079787,0.0,2.6025182323804702e+50,2.6025182323804702e+50
